TAG_HMU_PC_CREATION_ALIGNMENT_UI	TAG_HMU_ROOT			PC Creation Alignment UI	The Alignment interface is basically a boxed grouping of buttons that list the nine different ~alignments~[TAG_ALIGNMENT]. When creating a party of player characters, the party alignment will limit which characters may adventure together. In selecting one alignment, others that would potentially work with that party alignment will light up. For example, in selecting ~True Neutral~[TAG_NEUTRAL], all of the following alignments light up: ~Neutral Good~[TAG_NEUTRAL_GOOD], ~Neutral Evil~[TAG_NEUTRAL_EVIL], ~Lawful Neutral~[TAG_LAWFUL_NEUTRAL], ~Chaotic Neutral~[TAG_CHAOTIC_NEUTRAL], and of course True NeutralSo in selecting that party alignment, you may only add characters to your party that fall under one of those alignment categories. Once your decision is made, simply click on the chosen button, and then click on the green Accept button. If you change your mind, click the red Cancel button.
TAG_HMU_PC_CREATION_CLASS_UI	TAG_HMU_ROOT			PC Creation Class UI	Clicking on the Class button in the character creation interface will lead to the display of all 11 ~class~[TAG_CLASSES] buttons. Scrolling over any Class button will result in a text description of that corresponding class in the text box directly below. In the event that your party's ~alignment~[TAG_ALIGNMENT] does not match the required alignment for a class (specifically, ~Paladins~[TAG_PALADINS] can only be ~Lawful Good~[TAG_LAWFUL_GOOD], with no evil alignments in their party), that alignment will be grayed out and you will be unable to select it. Once the desired class for your character has been chosen, click the appropriate button and move on to the next stage.
TAG_HMU_PC_CREATION_DEITY_UI	TAG_HMU_ROOT			PC Creation Deity UI	A list of ~deity~[TAG_RELIGION] buttons will be available in the Deity section of the character creation interface. Only deities appropriate to your character's ~class~[TAG_CLASSES], ~race~[TAG_RACES] and ~alignment~[TAG_ALIGNMENT] are available (the remaining choices are grayed out). As with the rest of the character creation interface, hovering on a selection or button will bring up a Help description in the text box below. Click on one of these buttons to select a deity.
TAG_HMU_PC_CREATION_FEATS_UI	TAG_HMU_ROOT			PC Creation Feats UI	Select the one or more ~feats~[TAG_FEATS] available to your character. Drag feats from the list is on the left into the slots on the right. Some ~classes~[TAG_CLASSES], such as ~fighters~[TAG_FIGHTERS], have specific bonus feats available. These extra feats are colored gold and you may drag them into the similarly colored slot on the right. You may not choose the regular white-colored as these special feats. Also, some feats have prerequisites and you may only select them when your character has achieved those prerequisites (usually another feat, ~skill~[TAG_SKILLS] or minimum ~ability score~[TAG_ABILITY_SCORES]). These feats are colored gray if they are unavailable.
TAG_HMU_PC_CREATION_GENDER_UI	TAG_HMU_ROOT			PC Creation Gender UI	Left click on either the Male or Female button to select your character's ~gender~[TAG_CHARGEN_GENDER].
TAG_HMU_PC_CREATION_HAIR_UI	TAG_HMU_ROOT			PC Creation Hair UI	Choose a ~hair~[TAG_CHARGEN_HAIR] style from among those provided and then select a hair color from among the listed choices. Although hair choice will not affect game play, it will affect your character's appearance.
TAG_HMU_PC_CREATION_HEIGHT_UI	TAG_HMU_ROOT			PC Creation Height UI	Select a ~height~[TAG_CHARGEN_HEIGHT], which will vary depending on your character's ~race~[TAG_RACES] and ~gender~[TAG_CHARGEN_GENDER], by dragging the scroll bar provided until finding what you think is the optimal height for your character. Height will vary depending on your character's race and gender, but has no affect on your character's abilities.
TAG_HMU_PC_CREATION_NAME_VOICE_UI	TAG_HMU_ROOT			PC Creation Name UI	Create a name for your character and type into the blank box provided, in the interface for ~Voice and Name~[TAG_CHARGEN_VOICE]. Next, scroll through the available Voice choices that will list different types of male or female voices, such as "Charismatic" or "Naturalist".
TAG_HMU_PC_CREATION_PORTRAIT_UI	TAG_HMU_ROOT			PC Creation Portrait UI	Left-click and choose from among the character ~portraits~[TAG_CHARGEN_PORTRAIT] provided in the interface. You may scroll down further to in order to view all of them. When selected, a larger version of the portrait that you click on will appear in a window on the left side of the interface, which enables you to view the portrait more closely.
TAG_HMU_PC_CREATION_RACE_UI	TAG_HMU_ROOT			PC Creation Race UI	Pick one of the seven ~races~[TAG_RACES] for your character by left-clicking and selecting the desired button. You may choose from ~Humans~[TAG_HUMANS], ~Elves~[TAG_ELVES], ~Half-Elves~[TAG_HALF_ELVES], ~Halflings~[TAG_HALFLINGS], ~Half-Orcs~[TAG_HALF_ORCS], ~Gnomes~[TAG_GNOMES], and ~Dwarves~[TAG_DWARVES]. Race affects some ~ability scores~[TAG_ABILITY_SCORES] and determines a ~favored class~[TAG_FAVORED_CLASS]. It will also change the way your character looks in the game.
TAG_HMU_PC_CREATION_SKILLS_UI	TAG_HMU_ROOT			PC Creation Skills UI	Use your character's ~skill points~[TAG_ACQUIRE_SKILLS] (dependent on the character's ~Intelligence~[TAG_INTELLIGENCE] score, ~class~[TAG_CLASSES], and ~race~[TAG_RACES]), to purchase ranks in various ~skills~[TAG_SKILLS], at the rate of one rank per point for class skills (white), and one-half rank per point for cross-class skills (gold).The right side of the interface will show the skill points available. You will start out with a number which will decrease with each additional skill point gained until it reaches 0. In order to obtain skills and add skill points, click on the up arrow directly to the right of a skill. If you want to subtract a skill point, click on the down arrow directly to the right, and the appropriate amount of skill points will be added back on to your total.  Use the scroll bar to the right of all the skills to scan down and view the entire list.
TAG_HMU_PC_CREATION_SPELLS_UI	TAG_HMU_ROOT			PC Creation Spells UI	If applicable to your character's ~class~[TAG_CLASSES], select ~spells~[TAG_SPELLS] from the list on the left, and either drag them into a space on the blank lines on the right or you can right-click on the spell and it will appear in the blank list. If you hover over the spell name with your mouse, a description of each spell will appear in the box on the bottom of the interface. Spells must be selected according to Spell Level; so, for example, a 1st-level spell like ~Burning Hands~[TAG_SPELLS_BURNING_HANDS] cannot be dragged into a 0-level space. Fill in all the spaces available with the spells of your liking.
TAG_HMU_PC_CREATION_STATS_UI	TAG_HMU_ROOT			PC Creation Stats UI	By clicking on the ROLL button in the interface, six numbers will be generated in the boxes on the left by the computer rolling four six-sided dice (d6) and eliminating the lowest single die roll. Additionally, scores with ability bonuses that total less than 0 or scores with no number greater than 13 will automatically be rerolled. If you are still unhappy with the outcome, the option is available to reroll as many times as you would like.You assign the six scores to the ~ability~[TAG_THE_ABILITIES] of your choice by clicking and dragging the number to the box next to the ability name. Once all ability scores have been dragged to their desired places, you can reassign them, reroll them, or move on to the next stage of character creation.
TAG_HMU_CHAR_PORTRAIT_UI	TAG_HMU_ROOT			Portrait UI	The Portrait interface is one section of the Character Interface and can be found on the top left side. The Portrait interface has three main parts with corresponding buttons. These buttons are directly underneath the blank box in the top left-hand corner; each displays text when the mouse hovers over to give a short description of its function.First, there is the button that shows the character's 3D model, which is shown in the blank box. Second, there is a button that when clicked, will show the character's portrait picture. Lastly, you can click the button that shows the character's item-wield slots.
TAG_HMU_RANDOM_ENCOUNTER_UI	TAG_HMU_ROOT			Random Encounter UI	When your party uses the ~World Map~[TAG_HMU_WORLDMAP_UI] interface to travel from one location to another, there is a chance that they may have a random encounter. This is measured against a ~Survival~[TAG_SURVIVAL] check and the computer will then calculate the likelihood. If this does occur, a new interface will pop up in the World Map, that reads "Survival" on the very top. Then, usually, it will have either the type of creature or the type of battle that your party is up against listed directly underneath that. Below this will be a picture icon of the creature and how many creatures are there. (For example, it could have a picture of a Shadow, then say x3 Shadow, which indicates there are three of these creatures.)At the bottom of the interface will be two buttons; the one on the left reads "Engage", the other says "Avoid". You must decide whether to enter your party into combat in this random encounter. If you accept, your party will automatically be transferred to the encounter. If you choose to avoid it, you will continue traveling to your original destination.
